county,candidate,votes
Hendry,Anderson / Rodriguez (JPF),3
Hendry,Byrne / Harris (WRI),0
Hendry,Coniglio / Walsh (WRI),0
Hendry,Duncan / Johnson (WRI),0
Hendry,Durham / Lopez (WRI),0
Hendry,Magee / Harney (WRI),0
Hendry,Reed / Cary (WRI),0
Hernando,Romney / Ryan (REP),44938
Hernando,Obama / Biden (DEM),37830
Hernando,Stevens / Link (OBJ),70
Hernando,Johnson / Gray (LBT),488
Hernando,"Goode, / Clymer (CPF)",35
Hernando,Stein / Honkala (GRE),93
Hernando,Barnett / Cross (REF),10
Hernando,Alexander / Mendoza (SOC),6
Hernando,Lindsay / Osorio (PSL),3
Hernando,Barr / Sheehan (PFP),165
Hernando,Hoefling / Ellis (AIP),15
Hernando,Anderson / Rodriguez (JPF),14
Hernando,Byrne / Harris (WRI),0
Hernando,Coniglio / Walsh (WRI),0
Hernando,Duncan / Johnson (WRI),0
Hernando,Durham / Lopez (WRI),0
Hernando,Magee / Harney (WRI),0
Hernando,Reed / Cary (WRI),0
Highlands,Romney / Ryan (REP),25915
Highlands,Obama / Biden (DEM),16148
Highlands,Stevens / Link (OBJ),40
Highlands,Johnson / Gray (LBT),195
Highlands,"Goode, / Clymer (CPF)",19
Highlands,Stein / Honkala (GRE),36
Highlands,Barnett / Cross (REF),6
Highlands,Alexander / Mendoza (SOC),5
Highlands,Lindsay / Osorio (PSL),0
Highlands,Barr / Sheehan (PFP),58
Highlands,Hoefling / Ellis (AIP),7
Highlands,Anderson / Rodriguez (JPF),15
Highlands,Byrne / Harris (WRI),0
Highlands,Coniglio / Walsh (WRI),0
Highlands,Duncan / Johnson (WRI),0
Highlands,Durham / Lopez (WRI),0
Highlands,Magee / Harney (WRI),0
Highlands,Reed / Cary (WRI),0
Hillsborough,Romney / Ryan (REP),250186
Hillsborough,Obama / Biden (DEM),286467
Hillsborough,Stevens / Link (OBJ),254
Hillsborough,Johnson / Gray (LBT),3448
Hillsborough,"Goode, / Clymer (CPF)",177
Hillsborough,Stein / Honkala (GRE),681
Hillsborough,Barnett / Cross (REF),56
Hillsborough,Alexander / Mendoza (SOC),71
Hillsborough,Lindsay / Osorio (PSL),19
Hillsborough,Barr / Sheehan (PFP),531
Hillsborough,Hoefling / Ellis (AIP),56
Hillsborough,Anderson / Rodriguez (JPF),156
Hillsborough,Byrne / Harris (WRI),0
Hillsborough,Coniglio / Walsh (WRI),0
Hillsborough,Duncan / Johnson (WRI),0
Hillsborough,Durham / Lopez (WRI),0
Hillsborough,Magee / Harney (WRI),0
Hillsborough,Reed / Cary (WRI),0
Holmes,Romney / Ryan (REP),6919
Holmes,Obama / Biden (DEM),1264
Holmes,Stevens / Link (OBJ),8
Holmes,Johnson / Gray (LBT),34
Holmes,"Goode, / Clymer (CPF)",6
Holmes,Stein / Honkala (GRE),6
Holmes,Barnett / Cross (REF),5
Holmes,Alexander / Mendoza (SOC),0
Holmes,Lindsay / Osorio (PSL),1
Holmes,Barr / Sheehan (PFP),25
Holmes,Hoefling / Ellis (AIP),1
Holmes,Anderson / Rodriguez (JPF),5
Holmes,Byrne / Harris (WRI),0
Holmes,Coniglio / Walsh (WRI),0
Holmes,Duncan / Johnson (WRI),0
Holmes,Durham / Lopez (WRI),0
Holmes,Magee / Harney (WRI),0
Holmes,Reed / Cary (WRI),0
Indian River,Romney / Ryan (REP),43450
Indian River,Obama / Biden (DEM),27492
Indian River,Stevens / Link (OBJ),35
Indian River,Johnson / Gray (LBT),329
Indian River,"Goode, / Clymer (CPF)",18
Indian River,Stein / Honkala (GRE),58
Indian River,Barnett / Cross (REF),4
Indian River,Alexander / Mendoza (SOC),5
Indian River,Lindsay / Osorio (PSL),0
Indian River,Barr / Sheehan (PFP),49
Indian River,Hoefling / Ellis (AIP),7
Indian River,Anderson / Rodriguez (JPF),17
Indian River,Byrne / Harris (WRI),0
Indian River,Coniglio / Walsh (WRI),0
Indian River,Duncan / Johnson (WRI),0
Indian River,Durham / Lopez (WRI),0
Indian River,Magee / Harney (WRI),0
Indian River,Reed / Cary (WRI),0
Jackson,Romney / Ryan (REP),13418
Jackson,Obama / Biden (DEM),7342
Jackson,Stevens / Link (OBJ),27
Jackson,Johnson / Gray (LBT),79
Jackson,"Goode, / Clymer (CPF)",11
Jackson,Stein / Honkala (GRE),12
Jackson,Barnett / Cross (REF),9
Jackson,Alexander / Mendoza (SOC),2
Jackson,Lindsay / Osorio (PSL),1
Jackson,Barr / Sheehan (PFP),36
Jackson,Hoefling / Ellis (AIP),2
Jackson,Anderson / Rodriguez (JPF),2
Jackson,Byrne / Harris (WRI),0
Jackson,Coniglio / Walsh (WRI),0
Jackson,Duncan / Johnson (WRI),0
Jackson,Durham / Lopez (WRI),0
Jackson,Magee / Harney (WRI),0
Jackson,Reed / Cary (WRI),0
Jefferson,Romney / Ryan (REP),3808
Jefferson,Obama / Biden (DEM),3945
Jefferson,Stevens / Link (OBJ),2
Jefferson,Johnson / Gray (LBT),28
Jefferson,"Goode, / Clymer (CPF)",6
Jefferson,Stein / Honkala (GRE),9
Jefferson,Barnett / Cross (REF),0
Jefferson,Alexander / Mendoza (SOC),1
Jefferson,Lindsay / Osorio (PSL),0
Jefferson,Barr / Sheehan (PFP),6
Jefferson,Hoefling / Ellis (AIP),0
Jefferson,Anderson / Rodriguez (JPF),3
Jefferson,Byrne / Harris (WRI),0
Jefferson,Coniglio / Walsh (WRI),0
Jefferson,Duncan / Johnson (WRI),0
Jefferson,Durham / Lopez (WRI),0
Jefferson,Magee / Harney (WRI),0
Jefferson,Reed / Cary (WRI),0
Lafayette,Romney / Ryan (REP),2668
Lafayette,Obama / Biden (DEM),687
Lafayette,Stevens / Link (OBJ),2
Lafayette,Johnson / Gray (LBT),19
Lafayette,"Goode, / Clymer (CPF)",1
Lafayette,Stein / Honkala (GRE),2
Lafayette,Barnett / Cross (REF),0
Lafayette,Alexander / Mendoza (SOC),1
Lafayette,Lindsay / Osorio (PSL),1
Lafayette,Barr / Sheehan (PFP),15
Lafayette,Hoefling / Ellis (AIP),0
Lafayette,Anderson / Rodriguez (JPF),3
Lafayette,Byrne / Harris (WRI),0
Lafayette,Coniglio / Walsh (WRI),0
Lafayette,Duncan / Johnson (WRI),0
Lafayette,Durham / Lopez (WRI),0
Lafayette,Magee / Harney (WRI),0
Lafayette,Reed / Cary (WRI),0
