county,candidate,votes
Seneca,Good/Clymer (CST),16
St. Lawrence,Obama/Biden (DEM),20488
St. Lawrence,Romney/Ryan (REP),13543
St. Lawrence,Romney/Ryan (CON),1595
St. Lawrence,Obama/Biden (WOR),865
St. Lawrence,Stein/Honkala (GRN),227
St. Lawrence,Lindsay/Osorio (PSL),10
St. Lawrence,Johnson/Gray (LBT),276
St. Lawrence,Good/Clymer (CST),63
Steuben,Obama/Biden (DEM),15015
Steuben,Romney/Ryan (REP),20163
Steuben,Romney/Ryan (CON),1791
Steuben,Obama/Biden (WOR),772
Steuben,Stein/Honkala (GRN),232
Steuben,Lindsay/Osorio (PSL),7
Steuben,Johnson/Gray (LBT),373
Steuben,Good/Clymer (CST),81
Suffolk,Obama/Biden (DEM),287519
Suffolk,Romney/Ryan (REP),243258
Suffolk,Romney/Ryan (CON),35881
Suffolk,Obama/Biden (WOR),11704
Suffolk,Stein/Honkala (GRN),2485
Suffolk,Lindsay/Osorio (PSL),142
Suffolk,Johnson/Gray (LBT),3846
Suffolk,Good/Clymer (CST),517
Sullivan,Obama/Biden (DEM),14612
Sullivan,Romney/Ryan (REP),11347
Sullivan,Romney/Ryan (CON),1358
Sullivan,Obama/Biden (WOR),656
Sullivan,Stein/Honkala (GRN),188
Sullivan,Lindsay/Osorio (PSL),7
Sullivan,Johnson/Gray (LBT),195
Sullivan,Good/Clymer (CST),50
Tioga,Obama/Biden (DEM),8544
Tioga,Romney/Ryan (REP),11160
Tioga,Romney/Ryan (CON),957
Tioga,Obama/Biden (WOR),396
Tioga,Stein/Honkala (GRN),172
Tioga,Lindsay/Osorio (PSL),3
Tioga,Johnson/Gray (LBT),240
Tioga,Good/Clymer (CST),59
Tompkins,Obama/Biden (DEM),24872
Tompkins,Romney/Ryan (REP),10191
Tompkins,Romney/Ryan (CON),916
Tompkins,Obama/Biden (WOR),2372
Tompkins,Stein/Honkala (GRN),834
Tompkins,Lindsay/Osorio (PSL),30
Tompkins,Johnson/Gray (LBT),395
Tompkins,Good/Clymer (CST),33
Ulster,Obama/Biden (DEM),43837
Ulster,Romney/Ryan (REP),25572
Ulster,Romney/Ryan (CON),3590
Ulster,Obama/Biden (WOR),3228
Ulster,Stein/Honkala (GRN),935
Ulster,Lindsay/Osorio (PSL),44
Ulster,Johnson/Gray (LBT),751
Ulster,Good/Clymer (CST),78
Warren,Obama/Biden (DEM),14276
Warren,Romney/Ryan (REP),12925
Warren,Romney/Ryan (CON),1194
Warren,Obama/Biden (WOR),530
Warren,Stein/Honkala (GRN),220
Warren,Lindsay/Osorio (PSL),8
Warren,Johnson/Gray (LBT),312
Warren,Good/Clymer (CST),49
Washington,Obama/Biden (DEM),10993
Washington,Romney/Ryan (REP),9793
Washington,Romney/Ryan (CON),1292
Washington,Obama/Biden (WOR),530
Washington,Stein/Honkala (GRN),177
Washington,Lindsay/Osorio (PSL),6
Washington,Johnson/Gray (LBT),222
Washington,Good/Clymer (CST),43
Wayne,Obama/Biden (DEM),15732
Wayne,Romney/Ryan (REP),17248
Wayne,Romney/Ryan (CON),2812
Wayne,Obama/Biden (WOR),903
Wayne,Stein/Honkala (GRN),222
Wayne,Lindsay/Osorio (PSL),15
Wayne,Johnson/Gray (LBT),424
Wayne,Good/Clymer (CST),83
Westchester,Obama/Biden (DEM),234778
Westchester,Romney/Ryan (REP),131139
Westchester,Romney/Ryan (CON),11983
Westchester,Obama/Biden (WOR),6007
Westchester,Stein/Honkala (GRN),1627
Westchester,Lindsay/Osorio (PSL),76
Westchester,Johnson/Gray (LBT),2042
Westchester,Good/Clymer (CST),228
Wyoming,Obama/Biden (DEM),5357
Wyoming,Romney/Ryan (REP),9248
Wyoming,Romney/Ryan (CON),1100
Wyoming,Obama/Biden (WOR),304
Wyoming,Stein/Honkala (GRN),96
Wyoming,Lindsay/Osorio (PSL),6
Wyoming,Johnson/Gray (LBT),135
Wyoming,Good/Clymer (CST),55
Yates,Obama/Biden (DEM),4259
Yates,Romney/Ryan (REP),4269
Yates,Romney/Ryan (CON),529
Yates,Obama/Biden (WOR),229
Yates,Stein/Honkala (GRN),67
Yates,Lindsay/Osorio (PSL),3
Yates,Johnson/Gray (LBT),69
Yates,Good/Clymer (CST),17
Bronx,Obama/Biden (DEM),334600
Bronx,Romney/Ryan (REP),26680
Bronx,Romney/Ryan (CON),3285
Bronx,Obama/Biden (WOR),4569
Bronx,Stein/Honkala (GRN),774
Bronx,Lindsay/Osorio (PSL),105
